item_code,item_id,n_slots,s_total,rop_global,rop_per_pod
12120033001,1802,1,73,44,44
12120086001,1803,1,96,58,58
12120089001,1804,1,72,44,44
12121070001,1805,1,32,20,20
12121103001,1806,1,72,44,44
11112021001,1807,1,93,56,56
12122012001,1808,1,24,15,15
12122019001,1809,1,36,22,22
12122023002,1810,1,24,15,15
11111008001,1811,1,12,8,8
11110087002,1812,1,12,8,8
12123017001,1813,1,37,23,23
14632080001,1814,1,48,29,29
12005003002,1815,1,60,36,36
10034041001,1816,1,48,29,29
11010045001,1817,1,6,4,4
31501907002,1818,1,30,18,18
14720029001,1819,1,48,29,29
31628003001,1820,1,36,22,22
14804009001,1821,1,96,58,58
14833065001,1822,1,120,72,72
14833069001,1823,1,36,22,22
14833082001,1824,1,144,87,87
31504015001,1825,1,12,8,8
14850019001,1826,1,4,3,3
31607015001,1827,1,144,87,87
31423009001,1828,1,60,36,36
11022056001,1829,1,24,15,15
14850197001,1830,1,10,6,6
14833037001,1831,1,36,22,22
10053904001,1832,1,72,44,44
31500012001,1833,1,72,44,44
14830013001,1834,1,144,87,87
31422013001,1835,1,48,29,29
32502011001,1836,2,48,29,15
10014132001,1837,1,48,29,29
31821065001,1838,1,4,3,3
14740003001,1839,1,24,15,15
10033029001,1840,1,48,29,29
11021025001,1841,1,24,15,15
10023124001,1842,1,5,3,3
31254009001,1843,1,120,72,72
10013004001,1844,1,48,29,29
10040031001,1845,1,24,15,15
10002918001,1846,1,12,8,8
10022010001,1847,1,144,87,87
15022019001,1848,1,96,58,58
14853061001,1849,1,40,24,24
31567030001,1850,1,8,5,5
14633036001,1851,1,72,44,44
42014003001,1852,1,60,36,36
14633108001,1853,1,72,44,44
11022087001,1854,1,12,8,8
11020003001,1855,1,12,8,8
10022915001,1856,1,120,72,72
10021023001,1857,1,48,29,29
10010027001,1858,2,528,317,159
10040014001,1859,1,48,29,29
14852020001,1860,1,96,58,58
11020013001,1861,1,24,15,15
12000035001,1862,1,36,22,22
12121066001,1863,1,48,29,29
12210021001,1864,5,20,12,3
12123140001,1865,1,60,36,36
10023068001,1866,1,8,5,5
12123018001,1867,1,50,30,30
31530003001,1868,1,192,116,116
12122902001,1869,1,24,15,15
12122040001,1870,1,48,29,29
10023031001,1871,1,12,8,8
12122035001,1872,1,36,22,22
31532003001,1873,1,180,108,108
31501013001,1874,1,20,12,12
11110079004,1875,1,36,22,22
10023991001,1876,1,12,8,8
11030016001,1877,1,24,15,15
14110067001,1878,1,12,8,8
14111079001,1879,1,24,15,15
14111107001,1880,1,12,8,8
14121131001,1881,1,24,15,15
14132131001,1882,1,12,8,8
10040012001,1883,1,24,15,15
14132231001,1884,1,24,15,15
14133013001,1885,1,12,8,8
14200061001,1886,1,40,24,24
30003001001,1887,1,144,87,87
14203065001,1888,1,40,24,24
30000049001,1889,1,420,252,252
10041001001,1890,1,24,15,15
11102013001,1891,1,48,29,29
14210127001,1892,1,24,15,15
14853067001,1893,1,40,24,24
10041038001,1894,1,48,29,29
10041052001,1895,1,48,29,29
14853009001,1896,1,144,87,87
11100107001,1897,1,4,3,3
10040001001,1898,2,24,15,8
11103283002,1899,1,12,8,8
14104013001,1900,1,15,9,9
10031003001,1901,1,48,29,29
11103252001,1902,1,8,5,5
11103244003,1903,1,4,3,3
10032004001,1904,1,48,29,29
12327035001,1905,1,6,4,4
31420003001,1906,1,30,18,18
12327059001,1907,1,5,3,3
31253004001,1908,1,60,36,36
14002014001,1909,1,8,5,5
30045058002,1910,1,48,29,29
14103073001,1911,1,36,22,22
12327052001,1912,1,12,8,8
12121010001,1913,1,72,44,44
12012145001,1914,1,168,101,101
12011285001,1915,1,36,22,22
41234002001,1916,1,6,4,4
12011350001,1917,1,12,8,8
12011355001,1918,1,24,15,15
12011402001,1919,1,24,15,15
12012022001,1920,1,48,29,29
12002021001,1921,1,30,18,18
32517006001,1922,1,10,6,6
35751018001,1923,1,36,22,22
12002003001,1924,1,24,15,15
12014028001,1925,1,72,44,44
12016113001,1926,1,168,101,101
10014041001,1927,1,48,29,29
12020078001,1928,1,96,58,58
12001083001,1929,1,48,29,29
12020196001,1930,1,48,29,29
12020248001,1931,1,96,58,58
12011265001,1932,1,24,15,15
12011243001,1933,1,12,8,8
12005056001,1934,1,120,72,72
12005056004,1935,1,120,72,72
65106036001,1936,1,42,26,26
12010052001,1937,1,72,44,44
12010060001,1938,1,144,87,87
12010103001,1939,1,48,29,29
12010172001,1940,1,36,22,22
12010897001,1941,1,228,137,137
12011014001,1942,1,24,15,15
12011032001,1943,1,48,29,29
12011060001,1944,1,24,15,15
12011105001,1945,1,24,15,15
41522089001,1946,2,2,2,1
12003039001,1947,1,60,36,36
12011171001,1948,1,12,8,8
12003006001,1949,1,60,36,36
12011196001,1950,1,24,15,15
12020423001,1951,1,168,101,101
12121009001,1952,1,24,15,15
12000140001,1953,1,48,29,29
31707055001,1954,1,24,15,15
12105051001,1955,1,36,22,22
12105055001,1956,1,24,15,15
12106038001,1957,1,24,15,15
12106061001,1958,1,144,87,87
12000165001,1959,1,24,15,15
12106087001,1960,1,54,33,33
12106098001,1961,1,48,29,29
12110029001,1962,1,48,29,29
12111074001,1963,1,90,54,54
12000118001,1964,1,36,22,22
31568007001,1965,1,48,29,29
12120004001,1966,1,72,44,44
14852043001,1967,1,72,44,44
10022009001,1968,1,24,15,15
12120026001,1969,1,38,23,23
12120045001,1970,1,16,10,10
12120072001,1971,1,72,44,44
31707075001,1972,1,144,87,87
12104050001,1973,1,72,44,44
12000241001,1974,1,45,27,27
32504043005,1975,1,36,22,22
12020923001,1976,1,96,58,58
12001038001,1977,1,24,15,15
12000999001,1978,1,45,27,27
12101005001,1979,1,96,58,58
12101016001,1980,1,384,231,231
12102006001,1981,1,80,48,48
12102029001,1982,1,84,51,51
12102031001,1983,1,96,58,58
12102067001,1984,1,144,87,87
12102091001,1985,1,156,94,94
12102112002,1986,1,60,36,36
12102132001,1987,1,144,87,87
12103012001,1988,1,144,87,87
12103073001,1989,1,40,24,24
14225035001,1990,1,576,346,346
11022041001,1991,1,24,15,15
11031924001,1992,1,24,15,15
14340008001,1993,1,72,44,44
11010059001,1994,1,12,8,8
11061015001,1995,1,80,48,48
11061009001,1996,1,120,72,72
11061003001,1997,1,20,12,12
14820004001,1998,1,72,44,44
14342021001,1999,1,72,44,44
11032026001,2000,1,24,15,15
14822044001,2001,1,96,58,58
14330015001,2002,1,6,4,4
14830018001,2003,1,216,130,130
14604042001,2004,1,216,130,130
14311235001,2005,1,24,15,15
14312016001,2006,1,15,9,9
11031011001,2007,1,96,58,58
14700077001,2008,1,40,24,24
14313021001,2009,1,30,18,18
14612916001,2010,1,24,15,15
14313891001,2011,1,30,18,18
11070030001,2012,1,60,36,36
14711008001,2013,1,48,29,29
14352014001,2014,1,36,22,22
14730016001,2015,1,36,22,22
14505065001,2016,1,96,58,58
11050010001,2017,1,8,5,5
11041014001,2018,1,72,44,44
14506329001,2019,1,36,22,22
11042029001,2020,1,24,15,15
14502069001,2021,1,18,11,11
14511071001,2022,1,13,8,8
11051011001,2023,1,72,44,44
14805066001,2024,1,96,58,58
14600026001,2025,1,216,130,130
11051003001,2026,1,96,58,58
14805063001,2027,1,96,58,58
14412037001,2028,1,24,15,15
14522043001,2029,1,132,80,80
14361070001,2030,1,12,8,8
14370010001,2031,1,24,15,15
11071035001,2032,1,24,15,15
14311071001,2033,1,20,12,12
14303899001,2034,1,24,15,15
14832024001,2035,1,60,36,36
14310062001,2036,1,352,212,212
14852009001,2037,1,96,58,58
14240010001,2038,1,6,4,4
14632117001,2039,1,60,36,36
14310048001,2040,1,12,8,8
14243094001,2041,1,60,36,36
14242126001,2042,1,20,12,12
14243009001,2043,1,60,36,36
14632002001,2044,1,72,44,44
14851014001,2045,1,4,3,3
11030198003,2046,1,36,22,22
14615063001,2047,1,30,18,18
14632155001,2048,1,60,36,36
11030024001,2049,1,108,65,65
14226019001,2050,1,390,234,234
14851004001,2051,1,2,2,2
14310209001,2052,1,36,22,22
32600036001,2053,1,10,6,6
14631022001,2054,1,180,108,108
35302003001,2055,1,24,15,15
14621022001,2056,1,48,29,29
12010107001,2057,1,300,180,180
14512023001,2058,1,13,8,8
14631949001,2059,1,72,44,44
14731005001,2060,1,10,6,6
12010105001,2061,1,300,180,180
14524043001,2062,1,24,15,15
12020920001,2063,1,96,58,58
14631100001,2064,1,72,44,44
35301003001,2065,1,24,15,15
12020498001,2066,1,72,44,44
12021969001,2067,1,50,30,30
32504025002,2068,1,60,36,36
14509024001,2069,1,12,8,8
12101040002,2070,1,96,58,58
12022109001,2071,1,144,87,87
12102024001,2072,1,48,29,29
14506647001,2073,1,24,15,15
14741026001,2074,1,48,29,29
14741028001,2075,1,48,29,29
12100093001,2076,1,12,8,8
12100092001,2077,1,12,8,8
12100059001,2078,1,96,58,58
12100054001,2079,1,108,65,65
12100020001,2080,1,72,44,44
14510288001,2081,1,13,8,8
32504025005,2082,1,36,22,22
12005108001,2083,1,36,22,22
12010025001,2084,1,70,42,42
12020057001,2085,1,48,29,29
41212916001,2086,1,6,4,4
14611014001,2087,1,9,6,6
12011329001,2088,1,12,8,8
14711001001,2089,1,36,22,22
12011338001,2090,1,24,15,15
14620007001,2091,1,36,22,22
14604080001,2092,1,40,24,24
12011100001,2093,1,24,15,15
12011360001,2094,1,24,15,15
41100017001,2095,1,4,3,3
32431010001,2096,1,128,77,77
12011376001,2097,1,36,22,22
12011416001,2098,1,12,8,8
12011267001,2099,1,12,8,8
14701012001,2100,1,36,22,22
12011178001,2101,1,24,15,15
12011156001,2102,1,24,15,15
41414006001,2103,1,128,77,77
12011153001,2104,1,24,15,15
12011198001,2105,1,36,22,22
41332022001,2106,1,1,1,1
12011216001,2107,1,36,22,22
14620028001,2108,1,24,15,15
12010124001,2109,1,48,29,29
12011007001,2110,1,24,15,15
12010254001,2111,1,144,87,87
12010200001,2112,1,72,44,44
12011175001,2113,1,48,29,29
35302040001,2114,1,24,15,15
12020167001,2115,1,96,58,58
14620171001,2116,1,60,36,36
14620081001,2117,1,12,8,8
14620072001,2118,1,36,22,22
12011096001,2119,1,12,8,8
60014001010,2120,1,16,10,10
14633031001,2121,1,360,216,216
61062008002,2122,1,108,65,65
61064105003,2123,1,132,80,80
35750013001,2124,1,36,22,22
14852031001,2125,1,96,58,58
14001070001,2126,1,12,8,8
12234038001,2127,1,2,2,2
12320176001,2128,1,228,137,137
14311898001,2129,1,18,11,11
12327016001,2130,1,6,4,4
14311258001,2131,1,20,12,12
14311220001,2132,1,18,11,11
14311066001,2133,1,24,15,15
14311041001,2134,1,12,8,8
12327077001,2135,1,8,5,5
14632246001,2136,1,144,87,87
14000023001,2137,1,40,24,24
31403064001,2138,1,6,4,4
31423013001,2139,1,96,58,58
12201122001,2140,1,39,24,24
12153016001,2141,1,48,29,29
12201072001,2142,1,33,20,20
12201096001,2143,2,66,40,20
12201111001,2144,1,144,87,87
12211013001,2145,1,14,9,9
12212001001,2146,1,216,130,130
12212003001,2147,1,32,20,20
12212013001,2148,1,216,130,130
31472025001,2149,1,24,15,15
12212018001,2150,1,216,130,130
14001044001,2151,1,30,18,18
14310052001,2152,1,24,15,15
30005001001,2153,1,2400,1440,1440
30001002001,2154,1,336,202,202
14204103001,2155,1,60,36,36
14204127001,2156,1,40,24,24
14210045001,2157,1,36,22,22
15020911001,2158,1,24,15,15
14210137001,2159,1,18,11,11
14853013001,2160,1,240,144,144
14225030001,2161,1,636,382,382
31250003001,2162,1,144,87,87
31225014001,2163,1,192,116,116
14304064001,2164,1,36,22,22
30073017001,2165,1,24,15,15
14850020001,2166,1,3,2,2
14110007001,2167,1,12,8,8
14851003001,2168,2,6,4,2
12151092001,2169,1,24,15,15
14822104001,2170,1,240,144,144
14822053001,2171,1,72,44,44
14505958001,2172,1,120,72,72
12105043001,2173,1,12,8,8
14505947001,2174,1,8,5,5
14742048001,2175,1,24,15,15
14505052001,2176,1,48,29,29
12106012001,2177,1,18,11,11
14500053001,2178,1,90,54,54
14411015001,2179,1,6,4,4
12106063001,2180,1,144,87,87
12106070001,2181,1,24,15,15
12106073001,2182,1,36,22,22
14362901001,2183,1,15,9,9
12106999001,2184,1,24,15,15
14506366001,2185,1,60,36,36
32410022001,2186,1,280,168,168
14506349001,2187,1,24,15,15
12103047001,2188,1,144,87,87
12104001001,2189,1,228,137,137
12103099001,2190,1,144,87,87
12103150001,2191,1,324,195,195
12103160001,2192,1,192,116,116
12103183001,2193,1,216,130,130
14506043001,2194,1,24,15,15
14361170001,2195,1,24,15,15
14361054001,2196,1,12,8,8
14351057001,2197,1,24,15,15
31532059001,2198,1,80,48,48
14351059001,2199,1,18,11,11
14332018001,2200,1,6,4,4
12123025001,2201,1,96,58,58
14822037001,2202,1,72,44,44
12123060001,2203,1,12,8,8
12123090001,2204,1,24,15,15
12123109001,2205,1,18,11,11
12123112001,2206,1,48,29,29
14351069001,2207,1,18,11,11
12120064001,2208,1,108,65,65
14805003001,2209,1,96,58,58
12120027001,2210,1,38,23,23
14353047001,2211,1,12,8,8
14353016001,2212,1,12,8,8
12121051001,2213,1,48,29,29
31567037001,2214,1,24,15,15
14805900001,2215,1,96,58,58
14352031001,2216,1,24,15,15
12121027001,2217,1,36,22,22
12100009001,2218,1,144,87,87
65111095001,2219,1,12,8,8
12002948001,2220,1,45,27,27
11074014001,2221,1,70,42,42
10034031001,2222,1,48,29,29
10035037001,2223,1,48,29,29
11030128001,2224,1,84,51,51
11072030001,2225,1,24,15,15
12000288001,2226,1,36,22,22
12000298001,2227,1,24,15,15
10035046001,2228,1,48,29,29
11071030001,2229,1,144,87,87
12000366001,2230,1,36,22,22
11061055001,2231,1,24,15,15
11103049001,2232,1,8,5,5
12000114001,2233,1,36,22,22
11103001002,2234,1,4,3,3
11101023001,2235,1,12,8,8
11101021001,2236,1,12,8,8
10022910001,2237,1,96,58,58
11100103001,2238,1,4,3,3
10023073001,2239,1,30,18,18
11076938001,2240,1,240,144,144
12000215001,2241,1,56,34,34
11074060005,2242,1,100,60,60
12000228001,2243,1,24,15,15
11040029002,2244,1,24,15,15
11040017001,2245,1,24,15,15
11032224001,2246,1,24,15,15
12001057001,2247,1,36,22,22
11031942001,2248,1,36,22,22
11031916001,2249,1,60,36,36
11031033001,2250,1,72,44,44
12001090001,2251,1,48,29,29
11031022001,2252,1,60,36,36
11030096001,2253,1,36,22,22
11022058001,2254,1,24,15,15
12001999001,2255,1,36,22,22
10100222001,2256,1,96,58,58
11050108001,2257,1,24,15,15
11010018001,2258,1,12,8,8
11050074001,2259,1,12,8,8
11010035001,2260,1,6,4,4
12002014001,2261,1,84,51,51
11050063001,2262,1,12,8,8
11050062001,2263,1,24,15,15
11050052001,2264,1,24,15,15
11050036001,2265,1,10,6,6
11050010002,2266,1,8,5,5
11050006001,2267,1,36,22,22
12001031001,2268,1,96,58,58
12001084001,2269,1,18,11,11
10014005001,2270,1,72,44,44
11103201001,2271,1,6,4,4
10012008001,2272,1,192,116,116
10010007001,2273,1,126,76,76
11110016001,2274,1,4,3,3
12004160001,2275,1,48,29,29
11103253001,2276,1,8,5,5
10002026001,2277,1,36,22,22
10002013001,2278,1,96,58,58
11103365001,2279,1,8,5,5
11103130002,2280,1,8,5,5
10012002001,2281,1,48,29,29
12150039001,2282,1,36,22,22
12000103001,2283,1,24,15,15
11050065003,2284,1,12,8,8
14412060001,2285,1,18,11,11
14411023001,2286,1,6,4,4
12151091001,2287,1,12,8,8
14509009001,2288,1,20,12,12
12022153001,2289,1,60,36,36
14508022001,2290,1,24,15,15
14506488001,2291,1,12,8,8
11041999004,2292,1,50,30,30
14203099001,2293,1,24,15,15
11043012001,2294,1,36,22,22
12327056001,2295,1,120,72,72
11051012001,2296,1,48,29,29
12034211001,2297,1,20,12,12
12100008001,2298,1,96,58,58
12125003001,2299,1,154,93,93
11051031001,2300,1,24,15,15
12034154001,2301,1,558,335,335
12034095001,2302,1,36,22,22
12125030001,2303,1,128,77,77
12032226001,2304,1,528,317,317
12032227001,2305,1,192,116,116
11050094001,2306,1,31,19,19
12001027001,2307,1,27,17,17
12032543001,2308,1,168,101,101
14361117001,2309,1,24,15,15
14361051001,2310,1,12,8,8
14360016001,2311,1,48,29,29
12125028001,2312,1,96,58,58
11050129002,2313,1,24,15,15
12034085001,2314,1,78,47,47
11103884002,2315,1,6,4,4
12320018001,2316,1,228,137,137
12100056001,2317,1,96,58,58
12302120001,2318,1,108,65,65
12020271001,2319,1,72,44,44
14613017001,2320,1,18,11,11
14612946001,2321,1,24,15,15
12233034001,2322,1,2,2,2
14612031001,2323,1,48,29,29
11103354001,2324,1,12,8,8
12020372001,2325,1,108,65,65
11031911001,2326,1,36,22,22
14133928001,2327,1,18,11,11
12211023001,2328,1,4,3,3
11030204001,2329,1,132,80,80
12001079001,2330,1,42,26,26
12020217001,2331,1,72,44,44
12020220001,2332,1,48,29,29
14616044001,2333,1,36,22,22
12001068001,2334,1,24,15,15
14616020001,2335,1,84,51,51
12212009001,2336,1,216,130,130
14615896001,2337,1,6,4,4
12020246001,2338,1,72,44,44
12234901001,2339,1,3,2,2
12201097001,2340,1,33,20,20
12201046001,2341,1,33,20,20
11103387001,2342,1,18,11,11
12001048001,2343,1,96,58,58
12152062001,2344,1,48,29,29
14511034001,2345,1,13,8,8
12302118001,2346,1,108,65,65
11040062001,2347,1,24,15,15
14510215001,2348,1,13,8,8
11040004001,2349,1,36,22,22
14601899001,2350,1,240,144,144
12020914001,2351,1,84,51,51
14602110001,2352,1,252,152,152
14602099001,2353,1,252,152,152
11032006001,2354,1,12,8,8
12021028001,2355,1,96,58,58
14602074001,2356,1,138,83,83
11032031001,2357,1,48,29,29
12000505001,2358,1,36,22,22
12105010001,2359,1,48,29,29
14011035001,2360,1,30,18,18
12105014001,2361,1,80,48,48
12121006002,2362,1,48,29,29
14242068001,2363,1,30,18,18
14013963001,2364,1,12,8,8
12122036001,2365,1,36,22,22
14243069001,2366,1,60,36,36
11074022001,2367,1,36,22,22
14002008001,2368,1,12,8,8
11110079003,2369,1,36,22,22
12123001001,2370,1,12,8,8
11103153001,2371,1,30,18,18
12103899001,2372,1,144,87,87
11103147001,2373,1,21,13,13
14244074001,2374,1,36,22,22
14243110001,2375,1,36,22,22
14226116001,2376,1,96,58,58
14213028001,2377,1,105,63,63
12121029001,2378,1,24,15,15
14210899001,2379,1,6,4,4
14210064001,2380,1,36,22,22
14210047001,2381,1,36,22,22
11103091001,2382,1,24,15,15
12110037001,2383,1,72,44,44
14220155001,2384,1,80,48,48
12000194001,2385,1,84,51,51
12000200001,2386,1,48,29,29
12000018001,2387,1,45,27,27
11100004001,2388,1,4,3,3
12121062001,2389,1,48,29,29
12106007001,2390,1,48,29,29
14222045001,2391,1,120,72,72
12121060001,2392,1,83,50,50
12106055001,2393,1,24,15,15
14222119001,2394,1,90,54,54
12102097001,2395,1,144,87,87
14321008001,2396,1,72,44,44
11070012001,2397,1,24,15,15
14315002001,2398,1,48,29,29
12102060001,2399,1,156,94,94
12123098001,2400,1,36,22,22
11103193001,2401,1,16,10,10
12102033001,2402,1,96,58,58
14313892001,2403,1,30,18,18
14313008001,2404,1,30,18,18
12123084001,2405,1,16,10,10
12000349001,2406,1,48,29,29
12000445001,2407,1,24,15,15
11110022001,2408,1,60,36,36
14342020001,2409,1,48,29,29
12102030001,2410,1,120,72,72
12000069001,2411,1,36,22,22
11061054002,2412,1,48,29,29
14110179001,2413,1,24,15,15
12123070001,2414,1,54,33,33
12102144001,2415,1,144,87,87
11072905001,2416,1,24,15,15
14310127001,2417,1,24,15,15
11103188001,2418,1,12,8,8
14310054001,2419,1,40,24,24
14001143001,2420,1,24,15,15
14310030001,2421,1,12,8,8
14310003001,2422,1,40,24,24
11110045001,2423,1,16,10,10
11071899001,2424,1,24,15,15
12000115001,2425,1,36,22,22
12000047001,2426,1,48,29,29
12102997001,2427,1,156,94,94
11103008001,2428,1,4,3,3
12103020001,2429,1,192,116,116
10000006001,2430,1,96,58,58
14601016001,2431,1,20,12,12
12011240001,2432,1,30,18,18
12011220001,2433,1,12,8,8
12011226001,2434,1,24,15,15
12011228001,2435,1,12,8,8
12011233001,2436,1,24,15,15
12011239001,2437,1,36,22,22
12002155001,2438,1,27,17,17
12002124001,2439,1,24,15,15
12011273001,2440,1,12,8,8
10035052001,2441,1,96,58,58
10040017001,2442,1,24,15,15
14620061001,2443,1,36,22,22
31268003001,2444,1,384,231,231
12003055001,2445,1,36,22,22
12011116001,2446,1,24,15,15
10024900001,2447,1,120,72,72
31254899001,2448,1,180,108,108
31240002001,2449,1,48,29,29
31111007001,2450,1,444,267,267
12002024001,2451,1,24,15,15
14851018001,2452,1,7,5,5
12011467001,2453,1,24,15,15
10053903001,2454,1,72,44,44
14850123001,2455,1,4,3,3
11002007001,2456,1,108,65,65
11010002001,2457,1,24,15,15
12012045001,2458,1,78,47,47
14832948001,2459,1,40,24,24
11010012001,2460,1,12,8,8
12012072001,2461,1,132,80,80
10052002001,2462,1,24,15,15
14853048001,2463,1,120,72,72
12011340001,2464,1,6,4,4
14853039001,2465,1,144,87,87
14852015001,2466,1,96,58,58
14852899001,2467,1,96,58,58
14852898001,2468,1,96,58,58
12011388001,2469,1,48,29,29
14852019001,2470,1,288,173,173
12011391001,2471,1,48,29,29
14852016001,2472,1,288,173,173
12011103001,2473,1,30,18,18
31455016001,2474,1,444,267,267
12005082016,2475,1,57,35,35
41313936001,2476,1,6,4,4
35311004001,2477,1,48,29,29
12004016001,2478,1,168,101,101
12010034001,2479,1,216,130,130
10014053001,2480,1,72,44,44
41530017001,2481,1,3,2,2
12005002003,2482,1,48,29,29
12005002005,2483,1,48,29,29
10001044001,2484,1,48,29,29
12004170001,2485,1,168,101,101
12005003004,2486,1,60,36,36
61131072001,2487,1,120,72,72
61064195003,2488,1,132,80,80
10002899001,2489,1,96,58,58
61064105002,2490,1,132,80,80
61064012003,2491,1,108,65,65
61062008003,2492,1,108,65,65
60014001004,2493,1,8,5,5
42613064002,2494,1,61,37,37
10014081001,2495,1,72,44,44
12011034001,2496,1,24,15,15
31602059001,2497,1,140,84,84
12010263001,2498,1,24,15,15
10022003001,2499,1,96,58,58
31563039001,2500,1,24,15,15
31504001001,2501,1,10,6,6
12011080001,2502,1,12,8,8
10020032001,2503,1,120,72,72
10020028001,2504,1,72,44,44
32501007001,2505,1,140,84,84
10014119001,2506,1,72,44,44
10016021001,2507,1,150,90,90
31821064001,2508,1,3,2,2
12010196001,2509,1,60,36,36
12012098001,2510,1,48,29,29
11021018001,2511,1,24,15,15
12016114001,2512,1,192,116,116
11020010001,2513,1,36,22,22
12020046001,2514,1,111,67,67
14710038001,2515,1,12,8,8
11030046001,2516,1,36,22,22
14632024001,2517,1,60,36,36
14630050001,2518,1,84,51,51
14700050001,2519,1,36,22,22
12020089001,2520,1,120,72,72
14710004001,2521,1,24,15,15
12016061001,2522,1,132,80,80
12012120001,2523,1,42,26,26
11030062001,2524,1,144,87,87
14822116001,2525,1,72,44,44
12017017001,2526,1,56,34,34
12017018001,2527,1,56,34,34
12017019001,2528,1,56,34,34
12001111001,2529,1,24,15,15
11103127001,2530,1,8,5,5
11031910002,2531,1,72,44,44
32511050001,2532,1,10,6,6
33120021001,2533,1,27,17,17
11103086002,2534,1,6,4,4
32470025001,2535,1,156,94,94
32504024001,2536,1,12,8,8
32600042001,2537,1,10,6,6
32514096001,2538,1,385,231,231
14110074001,2539,1,428,257,257
32504025004,2540,1,36,22,22
11103092001,2541,1,6,4,4
11103099001,2542,1,6,4,4
11103105001,2543,1,11,7,7
11101034001,2544,1,12,8,8
14632295001,2545,1,84,51,51
10020017001,2546,1,120,72,72
14602100001,2547,1,252,152,152
10020037001,2548,1,180,108,108
31707041001,2549,1,48,29,29
10020039001,2550,1,180,108,108
14602092001,2551,1,60,36,36
14220110001,2552,1,594,357,357
31567056001,2553,1,72,44,44
11101015001,2554,1,34,21,21
14222036001,2555,1,90,54,54
11103002001,2556,1,8,5,5
10014123001,2557,1,48,29,29
14204030001,2558,1,60,36,36
14602120001,2559,1,180,108,108
10016006001,2560,1,168,101,101
14632186001,2561,1,96,58,58
14632194001,2562,1,48,29,29
14021104001,2563,1,12,8,8
14020978001,2564,1,42,26,26
10002039001,2565,1,12,8,8
12320030001,2566,1,60,36,36
11103249001,2567,1,4,3,3
42301034001,2568,1,44,27,27
12323109001,2569,1,24,15,15
12326090001,2570,1,54,33,33
12326167001,2571,1,54,33,33
12327002001,2572,1,6,4,4
12302044001,2573,1,132,80,80
14620115001,2574,1,36,22,22
11103301001,2575,1,6,4,4
65090092001,2576,1,4,3,3
12220029001,2577,1,4,3,3
14616195001,2578,1,60,36,36
14616048001,2579,1,24,15,15
14616194001,2580,1,60,36,36
11030094001,2581,1,84,51,51
61080007004,2582,1,132,80,80
11103281001,2583,1,18,11,11
11030080001,2584,1,36,22,22
14621035001,2585,1,36,22,22
35752005001,2586,1,96,58,58
35307925001,2587,1,30,18,18
35307005001,2588,1,36,22,22
10014044001,2589,1,150,90,90
35300016001,2590,1,24,15,15
11103148001,2591,1,8,5,5
41101002001,2592,1,1,1,1
41421003001,2593,1,6,4,4
14615035001,2594,1,72,44,44
41401040001,2595,1,12,8,8
12327085001,2596,1,6,4,4
14631013001,2597,1,84,51,51
12344037001,2598,1,230,138,138
10013011001,2599,1,144,87,87
11023015001,2600,1,72,44,44
14222120001,2601,1,90,54,54
10023032001,2602,1,6,4,4
14854024001,2603,1,24,15,15
14506330001,2604,1,48,29,29
14853040001,2605,1,144,87,87
14853038001,2606,1,144,87,87
11062011001,2607,1,80,48,48
14853033001,2608,1,264,159,159
14853027001,2609,1,72,44,44
11061033001,2610,1,152,92,92
14341102001,2611,1,84,51,51
14852062001,2612,1,192,116,116
11042030001,2613,1,24,15,15
14854027001,2614,1,12,8,8
11041029001,2615,1,60,36,36
14311117001,2616,1,24,15,15
11041023001,2617,1,60,36,36
30045021001,2618,1,60,36,36
11042028001,2619,1,12,8,8
11071013001,2620,1,72,44,44
11070063001,2621,1,24,15,15
14852044001,2622,1,72,44,44
14840005001,2623,1,72,44,44
11010001001,2624,1,12,8,8
14504050001,2625,1,90,54,54
11050073002,2626,1,24,15,15
11010015002,2627,1,12,8,8
14364198001,2628,1,12,8,8
11050088001,2629,1,63,38,38
14353035001,2630,1,12,8,8
11050137001,2631,1,48,29,29
11051039001,2632,1,24,15,15
14505043001,2633,1,60,36,36
11050142001,2634,1,48,29,29
30061026001,2635,1,20,12,12
30071041001,2636,1,36,22,22
11103313001,2637,1,24,15,15
11075002001,2638,1,24,15,15
31423902001,2639,1,20,12,12
11074060004,2640,1,100,60,60
14634021001,2641,1,360,216,216
11040007001,2642,1,24,15,15
10031006001,2643,1,48,29,29
14700035001,2644,1,60,36,36
14243111001,2645,1,36,22,22
14241038001,2646,1,48,29,29
31530005001,2647,1,192,116,116
14222123001,2648,1,90,54,54
10023037001,2649,1,48,29,29
10023055001,2650,1,4,3,3
11030002001,2651,1,36,22,22
31502041002,2652,1,30,18,18
31502041001,2653,1,30,18,18
11074041001,2654,1,48,29,29
11021074001,2655,1,18,11,11
14310037001,2656,1,36,22,22
11041003001,2657,1,45,27,27
14310999001,2658,1,18,11,11
14510202001,2659,1,16,10,10
11022006001,2660,1,36,22,22
31271003001,2661,1,30,18,18
14244930001,2662,1,36,22,22
31267002001,2663,1,312,188,188
11074012001,2664,1,36,22,22
11073901001,2665,1,24,15,15
14304015001,2666,1,24,15,15
11073039001,2667,1,96,58,58
12103174001,2668,1,216,130,130
12003115001,2669,1,36,22,22
12104042001,2670,1,144,87,87
12022064001,2671,1,420,252,252
12022047001,2672,1,144,87,87
12022162001,2673,1,168,101,101
